file	PRS_type	threshold	fold	Count	BETA	SE	P	r2_PRS	r2_full	AUC
input/fig3ab_prs/sv//fold63.SV.0.05.sscore	SV	0.05	63	746.9028571428571	83.50176889113537	45.18793056089216	0.06462003817291832	0.0281867	0.128613	0.5653541153951326
input/fig3ab_prs/sv//fold63.SV.0.1.sscore	SV	0.1	63	1338.4571428571428	93.32735322612851	65.16861771870967	0.15211794532846143	0.0166545	0.118273	0.5464861908668307
input/fig3ab_prs/sv//fold64.SV.0.0001.sscore	SV	1e-4	64	5.942196531791907	4.76557687791229	2.2221799110690643	0.03198880945629222	0.0373951	0.139421	0.5904761904761905
input/fig3ab_prs/sv//fold64.SV.0.001.sscore	SV	0.001	64	41.93063583815029	12.123958907544097	7.255437568422332	0.09471833665974062	0.0228272	0.126397	0.57296918767507
input/fig3ab_prs/sv//fold64.SV.0.01.sscore	SV	0.01	64	195.51445086705203	31.558184553499288	20.82455720454432	0.12966323098530028	0.0188201	0.122814	0.5698879551820728
input/fig3ab_prs/sv//fold64.SV.0.05.sscore	SV	0.05	64	740.9826589595376	118.25887317111463	45.88180548694237	0.009952717329618608	0.0552324	0.155367	0.611904761904762
input/fig3ab_prs/sv//fold64.SV.0.1.sscore	SV	0.1	64	1348.936416184971	132.08596968433525	64.0202711417602	0.03909459994104855	0.0348694	0.137163	0.5861344537815126
input/fig3ab_prs/sv//fold65.SV.0.0001.sscore	SV	1e-4	65	7.885057471264368	9.759108551082338	3.013614737643345	0.001202275198703916	0.0895293	0.220076	0.6432022084195997
input/fig3ab_prs/sv//fold65.SV.0.001.sscore	SV	0.001	65	33.827586206896555	18.97470709800851	7.597410246006399	0.012506433937213192	0.0528008	0.188614	0.5906832298136646
input/fig3ab_prs/sv//fold65.SV.0.01.sscore	SV	0.01	65	197.58620689655172	48.25320066412982	22.542585273691838	0.03231152713249272	0.0382522	0.176151	0.5786059351276742
input/fig3ab_prs/sv//fold65.SV.0.05.sscore	SV	0.05	65	742.6781609195402	83.38105644762561	47.31527695770627	0.07802810405707274	0.0255656	0.165284	0.6051069703243617
input/fig3ab_prs/sv//fold65.SV.0.1.sscore	SV	0.1	65	1352.2528735632184	121.51743202553891	74.58826304784675	0.10327569802995035	0.0218185	0.162074	0.5885438233264321
input/fig3ab_prs/sv//fold66.SV.0.0001.sscore	SV	1e-4	66	9.93142857142857	7.167605127993326	2.9450999376766904	0.014943758490577181	0.0481427	0.160353	0.5962537599124966
input/fig3ab_prs/sv//fold66.SV.0.001.sscore	SV	0.001	66	39.93142857142857	12.09773186363574	6.744958751229157	0.07287765586536461	0.0262692	0.141058	0.5829915231063714
input/fig3ab_prs/sv//fold66.SV.0.01.sscore	SV	0.01	66	173.74857142857144	43.20231078777529	18.25162332585838	0.017931025765047688	0.0463807	0.158799	0.6069182389937107
input/fig3ab_prs/sv//fold66.SV.0.05.sscore	SV	0.05	66	754.8114285714286	125.94053430152415	47.67061392957895	0.008244474531704998	0.0576317	0.168724	0.6272901285206454
input/fig3ab_prs/sv//fold66.SV.0.1.sscore	SV	0.1	66	1366.537142857143	159.8265118777542	69.96145435952933	0.02234252390440796	0.0429189	0.155745	0.6208640962537599
input/fig3ab_prs/sv//fold67.SV.0.0001.sscore	SV	1e-4	67	7.91907514450867	4.701030347714171	2.364769766400668	0.04681786132845915	0.0318963	0.0781949	0.5832636566332219
input/fig3ab_prs/sv//fold67.SV.0.001.sscore	SV	0.001	67	39.91907514450867	18.450209603242662	7.667508342161647	0.01611569094146755	0.0486436	0.0941413	0.6022853957636566
input/fig3ab_prs/sv//fold67.SV.0.01.sscore	SV	0.01	67	173.59537572254337	42.56267159673487	18.583942476887678	0.02200434285389337	0.0430544	0.0888194	0.596711259754738
input/fig3ab_prs/sv//fold67.SV.0.05.sscore	SV	0.05	67	759.0520231213873	87.30733909742763	46.694143377657106	0.06151567290744825	0.0281748	0.0746513	0.5841694537346711
input/fig3ab_prs/sv//fold67.SV.0.1.sscore	SV	0.1	67	1372.6589595375722	125.2260248417504	73.87713101558488	0.09006441120233039	0.0231785	0.069894	0.5875139353400223
input/fig3ab_prs/sv//fold68.SV.0.0001.sscore	SV	1e-4	68	5.9298245614035086	4.796712325245773	2.103280513483766	0.022572949976433773	0.04223	0.106933	0.5880453501722158
input/fig3ab_prs/sv//fold68.SV.0.001.sscore	SV	0.001	68	25.91812865497076	7.4443201194418736	5.500727668105419	0.175949048208977	0.0148652	0.0814164	0.5318599311136625
input/fig3ab_prs/sv//fold68.SV.0.01.sscore	SV	0.01	68	183.3918128654971	62.17828639298774	20.129907108798676	0.0020093209391020524	0.0823936	0.144383	0.6343283582089552
input/fig3ab_prs/sv//fold68.SV.0.05.sscore	SV	0.05	68	756.7602339181286	118.85165360987142	46.24459695062215	0.010167922191984913	0.0549384	0.118782	0.5994546498277842
input/fig3ab_prs/sv//fold68.SV.0.1.sscore	SV	0.1	68	1424.5847953216373	122.69443656344143	67.73450951642968	0.07007862250960382	0.0270153	0.0927457	0.5789322617680827
input/fig3ab_prs/sv//fold69.SV.0.0001.sscore	SV	1e-4	69	11.906976744186046	0.5785225897095507	3.9101895021368316	0.8823801990928228	1.84594e-4	0.20901	0.5311300639658848
input/fig3ab_prs/sv//fold69.SV.0.001.sscore	SV	0.001	69	37.906976744186046	6.783863981520987	7.86185273524156	0.38820145513757215	0.00627078	0.213825	0.5486140724946695
input/fig3ab_prs/sv//fold69.SV.0.01.sscore	SV	0.01	69	185.6627906976744	31.48529987958446	21.59979439385785	0.14493244938286465	0.0180367	0.223133	0.5913290689410092
input/fig3ab_prs/sv//fold69.SV.0.05.sscore	SV	0.05	69	723.0116279069767	152.9605114880296	52.30449266742468	0.0034509438299479733	0.0755141	0.268606	0.6407960199004975
input/fig3ab_prs/sv//fold69.SV.0.1.sscore	SV	0.1	69	1330.6279069767443	270.6827322248923	80.51151454706641	7.73696116672665e-4	0.100905	0.288693	0.6557213930348259
input/fig3ab_prs/sv//fold7.SV.0.0001.sscore	SV	1e-4	7	9.861271676300579	4.650278863902128	2.80354484489313	0.097173452754683	0.0229117	0.138185	0.5562324929971989
input/fig3ab_prs/sv//fold7.SV.0.001.sscore	SV	0.001	7	41.861271676300575	8.363829957322567	7.346858569984088	0.25494405455113167	0.0106339	0.127356	0.5568627450980392
input/fig3ab_prs/sv//fold7.SV.0.01.sscore	SV	0.01	7	163.6184971098266	9.093899532284519	18.655207390582255	0.6259235664081018	0.00192963	0.119679	0.523389355742297
input/fig3ab_prs/sv//fold7.SV.0.05.sscore	SV	0.05	7	732.8554913294797	114.8733028090486	50.13573629339269	0.021949192645281605	0.044117	0.156889	0.5908963585434174
input/fig3ab_prs/sv//fold7.SV.0.1.sscore	SV	0.1	7	1360.670520231214	257.13053389925847	79.07916848270584	0.0011477419715551628	0.0913687	0.198566	0.6507002801120448
input/fig3ab_prs/sv//fold70.SV.0.0001.sscore	SV	1e-4	70	5.897142857142857	3.6434134215103997	2.0226104989521247	0.07164897776743424	0.0263577	0.174534	0.5656275635767022
input/fig3ab_prs/sv//fold70.SV.0.001.sscore	SV	0.001	70	27.885714285714286	21.077707343698503	6.623566075528153	0.0014614596299722961	0.0875461	0.22641	0.6583948591741865
input/fig3ab_prs/sv//fold70.SV.0.01.sscore	SV	0.01	70	189.69142857142856	46.508351613461436	17.9796862924404	0.00968952712012603	0.0567601	0.20031	0.6011758271807492
input/fig3ab_prs/sv//fold70.SV.0.05.sscore	SV	0.05	70	730.9028571428571	84.12896716558915	44.388853882590446	0.05805633007494446	0.0295315	0.177225	0.5742411812961444
input/fig3ab_prs/sv//fold70.SV.0.1.sscore	SV	0.1	70	1362.6857142857143	165.59873985097664	73.71627756468237	0.02467623337119077	0.0422764	0.18803	0.5805304894722451
input/fig3ab_prs/sv//fold71.SV.0.0001.sscore	SV	1e-4	71	9.907514450867051	6.846722440950297	3.2908609962301725	0.03747729736863947	0.036458	0.222097	0.6029411764705882
input/fig3ab_prs/sv//fold71.SV.0.001.sscore	SV	0.001	71	35.884393063583815	7.961637388657416	7.3634456310064165	0.27959124888708015	0.00972784	0.200517	0.5452380952380952
input/fig3ab_prs/sv//fold71.SV.0.01.sscore	SV	0.01	71	191.34104046242774	24.1055686505079	20.64140370712575	0.24287694407120175	0.0114835	0.201934	0.5591036414565826
input/fig3ab_prs/sv//fold71.SV.0.05.sscore	SV	0.05	71	694.7167630057803	133.81025943259067	47.5416926279337	0.004883986177684265	0.0697873	0.249005	0.6133053221288516
input/fig3ab_prs/sv//fold71.SV.0.1.sscore	SV	0.1	71	1356.4855491329479	230.63280265062582	78.68610427899984	0.0033781983170260398	0.0768407	0.2547	0.6289915966386554
input/fig3ab_prs/sv//fold72.SV.0.0001.sscore	SV	1e-4	72	9.908045977011493	5.1213798134742925	2.732426924488241	0.06088948939152533	0.0288694	0.145448	0.5719339622641509
input/fig3ab_prs/sv//fold72.SV.0.001.sscore	SV	0.001	72	31.862068965517242	11.985194739457354	5.900893010937754	0.04224672587866314	0.0340615	0.150017	0.5803274139844617
input/fig3ab_prs/sv//fold72.SV.0.01.sscore	SV	0.01	72	171.68965517241378	43.2444311491392	19.046983870252586	0.02318281855931818	0.043405	0.158239	0.6112652608213097
input/fig3ab_prs/sv//fold72.SV.0.05.sscore	SV	0.05	72	758.7816091954023	155.12296043403066	52.0218642943775	0.002864841996094644	0.0751897	0.186208	0.6403995560488346
input/fig3ab_prs/sv//fold72.SV.0.1.sscore	SV	0.1	72	1384.4252873563219	236.89673872829604	78.97486154425863	0.0027029229852969573	0.0781782	0.188838	0.6549667036625971
input/fig3ab_prs/sv//fold73.SV.0.0001.sscore	SV	1e-4	73	5.908571428571428	7.571629879198477	2.510026359968658	0.0025566573489819583	0.08263	0.256338	0.6101996171725458
input/fig3ab_prs/sv//fold73.SV.0.001.sscore	SV	0.001	73	35.85142857142857	21.340492797904723	7.425871121194302	0.0040556148447476415	0.0738013	0.249181	0.5924254853705223
input/fig3ab_prs/sv//fold73.SV.0.01.sscore	SV	0.01	73	169.6457142857143	54.454803676993265	19.451097113075818	0.005116994040627309	0.0673906	0.243985	0.6051408258135084
input/fig3ab_prs/sv//fold73.SV.0.05.sscore	SV	0.05	73	698.9714285714285	173.32524708837246	50.356471228400345	5.775034563001814e-4	0.10225	0.272244	0.6510801203171999
input/fig3ab_prs/sv//fold73.SV.0.1.sscore	SV	0.1	73	1340.5028571428572	247.61525477885309	80.61576520925856	0.0021295137025458283	0.0802831	0.254436	0.6419196062346185
input/fig3ab_prs/sv//fold74.SV.0.0001.sscore	SV	1e-4	74	13.90857142857143	7.800818177298327	3.568911479528044	0.028832466741025502	0.0386803	0.136565	0.5732841126606508
input/fig3ab_prs/sv//fold74.SV.0.001.sscore	SV	0.001	74	33.90857142857143	12.114865862247717	6.6956656735612805	0.07039518083873815	0.0262494	0.125399	0.5716434235712333
input/fig3ab_prs/sv//fold74.SV.0.01.sscore	SV	0.01	74	173.50857142857143	79.31976595567899	22.420983169532732	4.035565371987461e-4	0.10819	0.198997	0.6695378725731475
input/fig3ab_prs/sv//fold74.SV.0.05.sscore	SV	0.05	74	767.0171428571429	130.51253626323196	49.03068521537245	0.007771152724101751	0.0585864	0.154444	0.6348099535138091
input/fig3ab_prs/sv//fold74.SV.0.1.sscore	SV	0.1	74	1322.5828571428572	238.69647068617783	77.71885434190999	0.00213142181261126	0.0798854	0.173574	0.6419196062346185
input/fig3ab_prs/sv//fold75.SV.0.0001.sscore	SV	1e-4	75	10	2.3701878516082378	2.6368683070866807	0.368724730112426	0.00633212	0.0373558	0.4993788819875776
input/fig3ab_prs/sv//fold75.SV.0.001.sscore	SV	0.001	75	34	10.744685427887157	6.472674439748635	0.09691302726387954	0.0217931	0.052334	0.5256038647342995
input/fig3ab_prs/sv//fold75.SV.0.01.sscore	SV	0.01	75	167.6551724137931	41.14490060350254	18.89388638104213	0.02942962401201868	0.0381233	0.0681544	0.5930986887508627
input/fig3ab_prs/sv//fold75.SV.0.05.sscore	SV	0.05	75	745.2873563218391	115.67216550199063	47.41319138836469	0.014701005965759595	0.0483677	0.0780789	0.6113181504485853
input/fig3ab_prs/sv//fold75.SV.0.1.sscore	SV	0.1	75	1360.6896551724137	211.07679395713734	74.5653379866922	0.004643712744702491	0.0659082	0.0950718	0.6063492063492064
input/fig3ab_prs/sv//fold76.SV.0.0001.sscore	SV	1e-4	76	5.9314285714285715	7.459031956899309	2.3490563927253074	0.00149665591151917	0.0879382	0.226774	0.6295460760185945
input/fig3ab_prs/sv//fold76.SV.0.001.sscore	SV	0.001	76	33.89714285714286	20.941848366851435	7.085765080190446	0.0031218131044304554	0.0740126	0.214968	0.624145474432595
input/fig3ab_prs/sv//fold76.SV.0.01.sscore	SV	0.01	76	187.4857142857143	58.41451879813611	22.673615572346066	0.009985780662924314	0.0571125	0.200641	0.60404703308723
input/fig3ab_prs/sv//fold76.SV.0.05.sscore	SV	0.05	76	746.9028571428571	132.58103426475648	54.13767137740557	0.014326904496615089	0.0511448	0.195581	0.6030899644517363
input/fig3ab_prs/sv//fold76.SV.0.1.sscore	SV	0.1	76	1372.4114285714286	198.96994267952329	83.94401599565317	0.01777512238229766	0.0474896	0.192483	0.6376811594202898
input/fig3ab_prs/sv//fold77.SV.0.0001.sscore	SV	1e-4	77	13.862068965517242	-0.7912523524251677	3.671500585041617	0.8293681745608383	3.77279e-4	0.143546	0.5296756383712905
input/fig3ab_prs/sv//fold77.SV.0.001.sscore	SV	0.001	77	49.86206896551724	4.404816486849844	7.94706312472099	0.5793942670003707	0.00249995	0.145365	0.5616287094547964
input/fig3ab_prs/sv//fold77.SV.0.01.sscore	SV	0.01	77	171.51724137931035	34.48267916600661	20.390960828348263	0.09082215071398575	0.0235197	0.163374	0.6026224982746722
input/fig3ab_prs/sv//fold77.SV.0.05.sscore	SV	0.05	77	742.8620689655172	126.52581017692661	51.11217187132342	0.013306704895547049	0.0513097	0.187184	0.630503795721187
input/fig3ab_prs/sv//fold77.SV.0.1.sscore	SV	0.1	77	1344.7011494252874	164.52478098295384	73.44860233142361	0.02509100086600781	0.0416034	0.178868	0.6211180124223603
input/fig3ab_prs/sv//fold78.SV.0.0001.sscore	SV	1e-4	78	5.9298245614035086	4.28579680392297	2.1149066055563646	0.04271654643958665	0.0351023	0.241669	0.5988088404133179
input/fig3ab_prs/sv//fold78.SV.0.001.sscore	SV	0.001	78	23.91812865497076	16.500780254403217	6.2344729110477735	0.008128139436666142	0.0637205	0.26416	0.6499712973593571
input/fig3ab_prs/sv//fold78.SV.0.01.sscore	SV	0.01	78	179.80116959064327	82.18182098495124	22.11692815980184	2.0257120904753666e-4	0.13172	0.317603	0.6687715269804823
input/fig3ab_prs/sv//fold78.SV.0.05.sscore	SV	0.05	78	739.0292397660819	174.27006910015825	52.233382440230464	8.487906931972219e-4	0.102251	0.294442	0.6455223880597015
input/fig3ab_prs/sv//fold78.SV.0.1.sscore	SV	0.1	78	1382.877192982456	229.0937672350223	79.3147115976714	0.0038718921004390755	0.0756215	0.273513	0.6369115958668198
input/fig3ab_prs/sv//fold79.SV.0.0001.sscore	SV	1e-4	79	5.930232558139535	6.3015626683146095	2.1465923063109402	0.0033289014689626304	0.0705252	0.137194	0.6172935520361992
input/fig3ab_prs/sv//fold79.SV.0.001.sscore	SV	0.001	79	31.906976744186046	18.205769210008356	6.766030296223493	0.007128928555980416	0.060222	0.12763	0.6107183257918551
input/fig3ab_prs/sv//fold79.SV.0.01.sscore	SV	0.01	79	189.6046511627907	43.52611346063807	19.732127797708998	0.027394506357039158	0.0404595	0.109285	0.6013857466063348
input/fig3ab_prs/sv//fold79.SV.0.05.sscore	SV	0.05	79	746.9883720930233	105.76555228377353	44.91812313541476	0.018541165876309787	0.0458473	0.114286	0.6025169683257918
input/fig3ab_prs/sv//fold79.SV.0.1.sscore	SV	0.1	79	1346.8255813953488	151.78794028694597	68.75809167468944	0.02727462782453583	0.0406525	0.109464	0.598274886877828
input/fig3ab_prs/sv//fold8.SV.0.0001.sscore	SV	1e-4	8	7.907514450867052	2.132517520915628	2.573614214262235	0.40732621697889765	0.00594567	0.27701	0.5378151260504201
input/fig3ab_prs/sv//fold8.SV.0.001.sscore	SV	0.001	8	43.907514450867055	10.853314110225666	8.680588363394254	0.2111910519884767	0.0135561	0.282545	0.5806722689075631
input/fig3ab_prs/sv//fold8.SV.0.01.sscore	SV	0.01	8	189.5722543352601	28.28876298952889	19.92623553343694	0.15570254527988056	0.0175168	0.285426	0.5801120448179272
input/fig3ab_prs/sv//fold8.SV.0.05.sscore	SV	0.05	8	774.8323699421966	55.18737801314206	50.747253347345804	0.27681816162482553	0.0102633	0.28015	0.5434173669467787
input/fig3ab_prs/sv//fold8.SV.0.1.sscore	SV	0.1	8	1392.35838150289	110.01618140390188	83.07158953595273	0.18538554608071325	0.0152854	0.283803	0.5373949579831933
input/fig3ab_prs/sv//fold80.SV.0.0001.sscore	SV	1e-4	80	1.8742857142857143	2.2662735653727037	0.9066634833414419	0.012434230308922312	0.0498879	0.109114	0.6099261689909763
input/fig3ab_prs/sv//fold80.SV.0.001.sscore	SV	0.001	80	33.87428571428571	18.205425357403836	6.383678764095128	0.004346279867928308	0.0671973	0.125345	0.60322668854252115
input/fig3ab_prs/sv//fold80.SV.0.01.sscore	SV	0.01	80	185.38285714285715	59.643723817667116	19.695992995562186	0.002460020720562258	0.0759738	0.133574	0.6311184030626197
input/fig3ab_prs/sv//fold80.SV.0.05.sscore	SV	0.05	80	740.8228571428572	144.8945332789005	46.395875074193995	0.0017901492381276287	0.0804376	0.13776	0.6233251298878862
input/fig3ab_prs/sv//fold80.SV.0.1.sscore	SV	0.1	80	1342.5942857142857	202.23745242049046	69.47116695931483	0.0036015975245064693	0.0699716	0.127946	0.6148482362592289
input/fig3ab_prs/sv//fold81.SV.0.0001.sscore	SV	1e-4	81	5.91907514450867	5.8849240741785875	2.3613270800151627	0.012695078506101099	0.0507555	0.192381	0.6140056022408963
input/fig3ab_prs/sv//fold81.SV.0.001.sscore	SV	0.001	81	31.895953757225435	27.511121358275485	7.113674248792209	1.1002108627945707e-4	0.132409	0.261852	0.6626050420168067
input/fig3ab_prs/sv//fold81.SV.0.01.sscore	SV	0.01	81	193.76878612716763	38.689015477195134	20.00708610220698	0.053141950306286226	0.0312665	0.1758	0.5872549019607843
input/fig3ab_prs/sv//fold81.SV.0.05.sscore	SV	0.05	81	707.0982658959538	125.16452090195646	48.22762270767573	0.009451197067909051	0.0568568	0.197572	0.6299719887955182
input/fig3ab_prs/sv//fold81.SV.0.1.sscore	SV	0.1	81	1392.8901734104047	219.3067623987802	77.01704515315082	0.00440627886486873	0.0697092	0.208507	0.6415966386554622
input/fig3ab_prs/sv//fold82.SV.0.0001.sscore	SV	1e-4	82	7.9314285714285715	6.165583286191127	2.67947390438117	0.021389229889861253	0.0432385	0.116486	0.5782745419742958
input/fig3ab_prs/sv//fold82.SV.0.001.sscore	SV	0.001	82	29.908571428571427	19.61602064163245	6.760606836769094	0.0037135975705284378	0.0709618	0.142086	0.6218211648892535
input/fig3ab_prs/sv//fold82.SV.0.01.sscore	SV	0.01	82	187.74857142857144	50.89085041016594	19.317159472246008	0.008426395354392687	0.057388	0.129552	0.6173092698933552
input/fig3ab_prs/sv//fold82.SV.0.05.sscore	SV	0.05	82	730.6514285714286	138.71920882698322	49.34114812504104	0.004932174466362302	0.0659008	0.137413	0.6296144380639869
input/fig3ab_prs/sv//fold82.SV.0.1.sscore	SV	0.1	82	1370.4114285714286	184.48543275888872	72.04889875490551	0.01045040148129194	0.054246	0.12665	0.6089691003554826
input/fig3ab_prs/sv//fold83.SV.0.0001.sscore	SV	1e-4	83	13.885057471264368	2.671269385376298	3.1528235551347126	0.39684878515018013	0.00577979	0.117746	0.518495514147688
input/fig3ab_prs/sv//fold83.SV.0.001.sscore	SV	0.001	83	31.885057471264368	3.218684438258552	5.567602879134445	0.563190154609398	0.0026809	0.114996	0.5048309178743962
input/fig3ab_prs/sv//fold83.SV.0.01.sscore	SV	0.01	83	171.54022988505747	29.96664308470806	17.992218389650443	0.09580635903877677	0.0225893	0.132662	0.5710144927536231
input/fig3ab_prs/sv//fold83.SV.0.05.sscore	SV	0.05	83	746.7011494252873	78.09646304395947	48.49939645169403	0.10734189548262409	0.0210246	0.131274	0.5685300207039338
input/fig3ab_prs/sv//fold83.SV.0.1.sscore	SV	0.1	83	1358.6091954022988	201.81377504976504	80.26540426165147	0.01192585257140112	0.0521283	0.158875	0.5975155279503106
input/fig3ab_prs/sv//fold84.SV.0.0001.sscore	SV	1e-4	84	9.884393063583815	0.6701065371662277	2.841568134938641	0.8135701798066398	4.4568e-4	0.0886662	0.5242997198879551
input/fig3ab_prs/sv//fold84.SV.0.001.sscore	SV	0.001	84	37.83815028901734	2.503512214265345	7.053081664958318	0.7226248319549398	0.0010121	0.0891826	0.5095238095238095
input/fig3ab_prs/sv//fold84.SV.0.01.sscore	SV	0.01	84	199.66473988439307	29.162828055533684	19.183500225452374	0.12845978734675528	0.0186743	0.105286	0.5803921568627451
input/fig3ab_prs/sv//fold84.SV.0.05.sscore	SV	0.05	84	680.8092485549133	113.91165903553193	42.97526249819373	0.008034103252258494	0.0589947	0.142048	0.6056022408963585
input/fig3ab_prs/sv//fold84.SV.0.1.sscore	SV	0.1	84	1342.670520231214	225.350901037503	70.65149420709021	0.0014246359361549767	0.0872246	0.167786	0.6418767507002802
input/fig3ab_prs/sv//fold85.SV.0.0001.sscore	SV	1e-4	85	9.942857142857143	8.15227975484082	3.031697796013722	0.007166327641533441	0.0619408	0.254369	0.612797374897457
input/fig3ab_prs/sv//fold85.SV.0.001.sscore	SV	0.001	85	35.90857142857143	20.995789886029822	7.0824128412189715	0.0030317844047803868	0.0773288	0.266601	0.6240771123872026
input/fig3ab_prs/sv//fold85.SV.0.01.sscore	SV	0.01	85	195.76	31.456215719794482	20.862587921467828	0.131610561462895	0.0190846	0.220304	0.5526387749521465
input/fig3ab_prs/sv//fold85.SV.0.05.sscore	SV	0.05	85	771.2342857142858	145.01517121528207	58.43524841760691	0.013077981963077738	0.0530756	0.247323	0.6194968553459119
input/fig3ab_prs/sv//fold85.SV.0.1.sscore	SV	0.1	85	1350.8342857142857	205.76396801612142	83.93337454853253	0.01422560626873725	0.051808	0.246315	0.5961170358217118
input/fig3ab_prs/sv//fold86.SV.0.0001.sscore	SV	1e-4	86	11.931034482758621	8.393629545387538	3.663321492209598	0.021948261578455874	0.045987	0.159586	0.6102247502774695
input/fig3ab_prs/sv//fold86.SV.0.001.sscore	SV	0.001	86	29.908045977011493	13.002697444452583	6.005391401093125	0.030374616033976627	0.0388155	0.153268	0.6025943396226415
input/fig3ab_prs/sv//fold86.SV.0.01.sscore	SV	0.01	86	189.57471264367817	50.66313427615784	20.669597426415223	0.014242260069105292	0.050066	0.163179	0.6055771365149833
input/fig3ab_prs/sv//fold86.SV.0.05.sscore	SV	0.05	86	736.8505747126437	153.35940267296385	47.31950784705496	0.001191387568337336	0.0904951	0.198794	0.6620421753607103
input/fig3ab_prs/sv//fold86.SV.0.1.sscore	SV	0.1	86	1340.3333333333333	182.69422188202708	72.62727848441617	0.011886227116010997	0.0533223	0.166048	0.6284683684794673
input/fig3ab_prs/sv//fold87.SV.0.0001.sscore	SV	1e-4	87	7.919540229885057	3.6958576403754426	2.490459689815734	0.13780727366698944	0.018057	0.191966	0.5623878536922016
input/fig3ab_prs/sv//fold87.SV.0.001.sscore	SV	0.001	87	27.919540229885058	12.291701568940214	6.029375394266734	0.04148637228832976	0.0345148	0.205509	0.579296066252588
input/fig3ab_prs/sv//fold87.SV.0.01.sscore	SV	0.01	87	197.70114942528735	45.252567336949554	19.224074537042767	0.01857496106908015	0.0470448	0.215819	0.6111801242236025
input/fig3ab_prs/sv//fold87.SV.0.05.sscore	SV	0.05	87	732.6551724137931	111.30011051059198	46.8841088325195	0.017599360095070182	0.0473626	0.216081	0.6300897170462388
input/fig3ab_prs/sv//fold87.SV.0.1.sscore	SV	0.1	87	1362.4942528735633	197.77143453805138	74.3067523618172	0.007778086182302435	0.0596411	0.226185	0.6496894409937888
input/fig3ab_prs/sv//fold88.SV.0.0001.sscore	SV	1e-4	88	7.91907514450867	5.038317865547052	2.789467395707436	0.07088812061537202	0.0270201	0.165127	0.5688375350140056
input/fig3ab_prs/sv//fold88.SV.0.001.sscore	SV	0.001	88	29.91907514450867	21.31277199007664	7.458848711357622	0.004271528777730104	0.0700033	0.202009	0.6189075630252101
input/fig3ab_prs/sv//fold88.SV.0.01.sscore	SV	0.01	88	179.8150289017341	62.21640455121172	21.369884400740723	0.003598064276885915	0.0735099	0.205018	0.6079831932773109
input/fig3ab_prs/sv//fold88.SV.0.05.sscore	SV	0.05	88	781.0404624277456	124.71702269586241	54.29408448310263	0.02161508142654175	0.0448698	0.180443	0.5910364145658263
input/fig3ab_prs/sv//fold88.SV.0.1.sscore	SV	0.1	88	1440.7745664739884	107.27091098331526	81.43281003231824	0.18774026463440013	0.0143157	0.154226	0.5477591036414566
input/fig3ab_prs/sv//fold89.SV.0.0001.sscore	SV	1e-4	89	5.906976744186046	2.6830478830080273	1.838819293076925	0.14453359752987538	0.0174459	0.142108	0.558045814479638
input/fig3ab_prs/sv//fold89.SV.0.001.sscore	SV	0.001	89	25.906976744186046	14.676479695779484	5.523861441257781	0.007885723262023808	0.0596825	0.178986	0.621677036199095
input/fig3ab_prs/sv//fold89.SV.0.01.sscore	SV	0.01	89	189.67441860465115	50.013632544754536	22.078683809266746	0.02349763675281637	0.0431974	0.164592	0.5985576923076923
input/fig3ab_prs/sv//fold89.SV.0.05.sscore	SV	0.05	89	700.7906976744187	127.50962818209797	47.75866313505738	0.007587964339422259	0.0616409	0.180696	0.6165158371040724
input/fig3ab_prs/sv//fold89.SV.0.1.sscore	SV	0.1	89	1354.5581395348838	144.44721021976272	71.69649327930641	0.04393567515418468	0.0342383	0.15677	0.5970022624434389
input/fig3ab_prs/sv//fold9.SV.0.0001.sscore	SV	1e-4	9	7.91907514450867	8.728706823033704	2.895386790609491	0.0025723816082036796	0.0795133	0.251405	0.6177871148459384
input/fig3ab_prs/sv//fold9.SV.0.001.sscore	SV	0.001	9	31.884393063583815	20.51987955685708	7.062020413984009	0.003664712496788726	0.0734732	0.246493	0.6107843137254902
input/fig3ab_prs/sv//fold9.SV.0.01.sscore	SV	0.01	9	191.6878612716763	83.13057655856602	23.480306885951833	3.994631052983175e-4	0.115151	0.280388	0.6624649859943977
input/fig3ab_prs/sv//fold9.SV.0.05.sscore	SV	0.05	9	710.7398843930636	189.4006859762568	50.91889672245402	1.994957544632533e-4	0.125773	0.289026	0.6592436974789916
input/fig3ab_prs/sv//fold9.SV.0.1.sscore	SV	0.1	9	1338.4855491329479	259.0103611882952	79.34981566907923	0.00109789796420216	0.096422	0.265156	0.6441176470588236
input/fig3ab_prs/sv//fold90.SV.0.0001.sscore	SV	1e-4	90	7.919540229885057	6.097028082066907	2.6089905215326117	0.019442826884416103	0.0453476	0.194263	0.6181326304106548
input/fig3ab_prs/sv//fold90.SV.0.001.sscore	SV	0.001	90	33.9080459770115	13.573138268455235	6.426482799522123	0.03468102297111781	0.0374114	0.187565	0.5834489456159823
input/fig3ab_prs/sv//fold90.SV.0.01.sscore	SV	0.01	90	199.45977011494253	33.92465356402652	19.66902678671648	0.08456795649411271	0.0247725	0.176897	0.5696448390677026
input/fig3ab_prs/sv//fold90.SV.0.05.sscore	SV	0.05	90	712.8505747126437	122.60531554678431	46.27254835917036	0.00805790203229261	0.0595357	0.206238	0.6301331853496116
input/fig3ab_prs/sv//fold90.SV.0.1.sscore	SV	0.1	90	1360.6206896551723	167.53499672147626	71.74225482275546	0.019531167842147257	0.0458238	0.194665	0.6186182019977803
