Gene	Symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000106829	TLE4	3187.1777977043416	0.03190881312260647	0.03611602636937393	0.19254805207288037	0.696665163313629
ENSG00000213221	DNLZ	453.9704396220756	0.00717551974510417	0.0397537496137807	0.6958014025915973	0.9453629759268974
ENSG00000238058	CAMSAP1-DT	26.212262717232587	-0.0027920253034285306	0.04394590868488463	0.6488385697163865	0.9360295992909641
ENSG00000130560	UBAC1	1808.2317152066962	0.017798076606860405	0.033431915200692455	0.4384954407673864	0.8663303882196118
ENSG00000238227	TMEM250	1252.7024067349519	0.010107856940623737	0.037482011604097296	0.6373191147143717	0.9340730668002751
ENSG00000165661	QSOX2	4500.076635859238	-0.002176178816149209	0.02755263283679025	0.933509237801614	0.9893654590873631
ENSG00000288701	PRRC2B	32777.25417797416	0.0363227352023718	0.036273430446357516	0.14749825749101775	0.6448595640694389
ENSG00000148153	INIP	1821.787128245453	8.470930083949216e-4	0.03871506278034077	0.932814590854108	0.9893654590873631
ENSG00000148158	SNX30	2780.2422476517563	0.004625110452310776	0.03416894808652709	0.7432636558606311	0.9577064318942076
ENSG00000291094	NA	134.5655397766696	0.006230213087322271	0.0431226528824328	0.5975880912659286	0.9241543745261542
ENSG00000228623	ZNF883	710.2023137178314	0.01879757452357312	0.04290406648307504	0.3403652248906155	0.8187543392933653
ENSG00000107263	RAPGEF1	4668.290853878269	0.006506904427460807	0.033730588115475676	0.6605819645902931	0.9389083691517116
ENSG00000176884	GRIN1	2451.7309790018894	0.017354712109136163	0.04212435641885767	0.42248418250587233	0.8592561260850874
ENSG00000176978	DPP7	4181.91642733259	-0.01456221544481101	0.038439316650533066	0.4673842438269348	0.8810664181261342
ENSG00000165244	ZNF367	1279.7703624311323	-0.007097461187795298	0.039788137721920566	0.6973040162564641	0.945825601752458
ENSG00000286835	NA	58.531446423867514	0.008196921649368482	0.044011982542110036	0.4317251918585886	0.8623704797263191
ENSG00000130956	HABP4	950.592408189235	-0.008061794013498604	0.03503298329542211	0.6914528337243679	0.9447313885638056
ENSG00000081377	CDC14B	1380.353608474219	0.004183830886602166	0.03854402833019712	0.8268393254089726	0.9745384185100868
ENSG00000287750	LINC03026	40.85299206912194	-0.012143494409317309	0.045740106764572054	0.17469836885968482	0.6759505668271799
ENSG00000086062	B4GALT1	701.692006951356	0.012342677140526948	0.036283349839068904	0.5715970953181884	0.915212435513282
ENSG00000107262	BAG1	4844.511770654766	0.03071667235368874	0.03425043156108565	0.21123032891269936	0.7150525607220954
ENSG00000086065	CHMP5	2772.4711387115453	0.02055621716440901	0.034805568317542356	0.3812387410353562	0.8380346846336442
ENSG00000137076	TLN1	7061.741435388194	-0.00969434508347148	0.0382681236004844	0.644433031575076	0.9349970896266163
ENSG00000136811	ODF2	2650.5723442872354	-0.0468690765810369	0.041474785331418636	0.08289592129553473	0.5342546867450422
ENSG00000165688	PMPCA	4139.854712580129	0.043704859107608296	0.033722864450397655	0.08842371220321517	0.5486640480679261
ENSG00000135002	RFK	1107.416048043825	0.011277807666763133	0.04028179100293662	0.5554579240117474	0.9113203263673868
ENSG00000226562	CYP4F26P	108.17458795064358	-0.010094714885001393	0.04403195852189412	0.40328733259815813	0.8490992487708953
ENSG00000078902	TOLLIP	1418.505617341941	-0.009315492345196148	0.0384181067583664	0.6444758940056958	0.9349970896266163
ENSG00000174672	BRSK2	4082.0079853682532	8.604016873171892e-4	0.034692489124675374	0.9673172720252081	0.9969757122375787
ENSG00000110328	GALNT18	308.1100099175502	-0.07618679355736452	0.10190455305743236	0.025635975328071436	0.32935803568706734
ENSG00000177054	ZDHHC13	1628.2491837498128	0.01649896895846599	0.03793705527906155	0.4637181147817928	0.8779416153883578
ENSG00000183161	FANCF	1513.3032813393338	0.013461696291359631	0.0384792783808241	0.4480636771673095	0.8699205508718623
ENSG00000167333	TRIM68	338.6875307920086	-0.015977493559402003	0.045108140913513686	0.29318390378227527	0.7839829002332792
ENSG00000152219	ARL14EP	1816.0143709471681	-0.0028403410925099035	0.040556344434738455	0.858046352944953	0.9772951708957889
ENSG00000129158	SERGEF	469.7404208175957	-0.002658768307425104	0.04007946979845022	0.8748926996582056	0.9799137272806737
ENSG00000121691	CAT	2179.9936010129472	-0.031044203561943224	0.03257695805232974	0.19409786618796285	0.6976561788744082
ENSG00000149100	EIF3M	6520.376937505098	0.0062616650075436086	0.02495762864165248	0.7511211588416589	0.9599200423786333
ENSG00000166478	ZNF143	1063.6192620543754	-0.002780099703115202	0.038848160735013154	0.8782308065817651	0.9809857863211909
ENSG00000179431	FJX1	2529.320890201229	0.04791723062966527	0.034827803053945346	0.06090070573659705	0.47684378452662773
ENSG00000133818	RRAS2	722.405599153214	0.0035718921537562375	0.039455575251422306	0.8467443862063042	0.9770714964146837
ENSG00000245573	BDNF-AS	96.89075552817295	0.014106769630830398	0.04501725605811425	0.30332274674084964	0.7913657794340648
ENSG00000198168	SVIP	523.2817606538313	0.0025124572004734487	0.04180297882031298	0.8487703714917451	0.9770714964146837
ENSG00000170946	DNAJC24	805.6253639983377	0.016277199632917197	0.044313079312909315	0.3273270090103028	0.8087727009391743
ENSG00000205213	LGR4	1212.376843623163	0.00517708834062075	0.03958266916550167	0.7807429053702203	0.967570185348928
ENSG00000166326	TRIM44	10355.957307261873	0.01734652602380402	0.03483205819663733	0.448865264760484	0.8704225916893442
ENSG00000110048	OSBP	3210.4253663549075	0.026140425469078635	0.029778759039212427	0.24902114586965382	0.7466459025326222
ENSG00000167996	FTH1	23225.37045534183	-0.027839399436031115	0.040044610689662974	0.26759475255509946	0.7625067701446826
ENSG00000149503	INCENP	5382.381013926434	-0.013090669455323778	0.037621314083119715	0.5207847151747402	0.8974669174702747
ENSG00000110442	COMMD9	1442.8666344808244	-0.006094476591502413	0.03470149903823257	0.7948596781097439	0.9698853555585746
ENSG00000186660	ZFP91	5722.961781139044	0.03730994876660326	0.04702525001388202	0.14350304836359504	0.6400719428235941
ENSG00000185238	PRMT3	1835.358348549836	0.03070533659458633	0.03931269377437436	0.2111256024642866	0.7150284066714897
ENSG00000162174	ASRGL1	2460.7512398982726	0.04304987283479434	0.04575812037090995	0.10934735099465502	0.5843565429362859
ENSG00000109911	ELP4	649.896950965593	0.03673223827503761	0.05191948381639881	0.12691080300093285	0.6162727656227359
ENSG00000166016	ABTB2	355.8594060620786	0.009217522596562286	0.04068248708521561	0.6044126443106096	0.9257330360174323
ENSG00000166889	PATL1	2507.443153942141	0.011858918045252156	0.03128482398891905	0.6004458576797231	0.9253607261800351
ENSG00000152270	PDE3B	1204.0549133194913	0.10097519023016083	0.04731893371667026	0.0035202069313683116	0.11124753979282698
ENSG00000124942	AHNAK	19284.855175265067	0.23733796943492588	0.04236079577149984	1.262836487529877e-9	6.341616471688827e-7
ENSG00000167995	BEST1	155.86922424813437	-0.40126258139886356	0.11391833212566006	1.7252022856390903e-5	0.002263434314032619
ENSG00000234964	FABP5P7	149.5537101785145	0.061869305332301415	0.1187276271736103	0.014358201179911429	0.24502560983979055
ENSG00000011347	SYT7	2859.9812624953697	-0.0986237057175031	0.05909314746414342	0.008857327546349707	0.19026094603292734
ENSG00000129173	E2F8	613.6806391362388	0.004346397401844232	0.03816478325292838	0.8160917841626045	0.9719695271825322
ENSG00000157570	TSPAN18	8257.463098972497	-0.02057256831580197	0.026031800118031696	0.3385218281468819	0.8171545472075321
ENSG00000254772	EEF1G	72805.49014453632	-0.039944776932380806	0.03544865812326781	0.11714378368274606	0.5989199122938073
ENSG00000165973	NELL1	889.1118595284195	-0.034110342088660324	0.0400818023211026	0.1698500036358487	0.6711228788123551
ENSG00000255508	NA	723.9520442217118	-0.007885655611542362	0.038600150794167815	0.6927581224507133	0.944793780587083
ENSG00000148950	IMMP1L	358.6461706557923	0.001981275223284975	0.0394635210407247	0.9118689905348293	0.9865182662345616
ENSG00000110107	PRPF19	9269.152502310782	0.00962511821572402	0.03672872742870342	0.9333640334549606	0.9893654590873631
ENSG00000242689	CNTF	60.265830006102455	-0.005393318399380651	0.04370471575245044	0.552742418461666	0.910526794126601
ENSG00000169519	METTL15	730.9614948521969	-0.005790937563429802	0.039751830220541684	0.7468645989194905	0.9592464094295425
ENSG00000176697	BDNF	277.03426466306325	-0.04294896454097663	0.06609448361703599	0.05437551713051706	0.46200154957509915
ENSG00000179241	LDLRAD3	3393.175864545118	0.0162970382435891	0.031497247261521935	0.5099850088429707	0.8949545561677682
ENSG00000166902	MRPL16	868.4861680268526	-0.02072581851796535	0.03753363081465955	0.36001844279920425	0.8272244529007275
ENSG00000110104	CCDC86	1890.4800771334694	-0.028111595841052665	0.04194011798407921	0.23538850663357877	0.7373548767702318
ENSG00000148943	LIN7C	1350.2021033161604	-0.005249325446318341	0.04201296948101365	0.7122545850737925	0.9493468352946769
ENSG00000132749	TESMIN	90.18719326581346	-0.022404952879014624	0.05165164148723632	0.030791107135616485	0.35938647688040637
ENSG00000077514	POLD3	2075.525978096156	0.01560206152131425	0.034491742689219375	0.49308443840425675	0.8888600866226785
ENSG00000166012	TAF1D	5658.481090496422	0.003985500776360491	0.040454142425343356	0.8098762380280845	0.9705779965231048
ENSG00000137478	FCHSD2	3281.2408810946085	0.01111339683202715	0.034517355004331986	0.6157325082176505	0.9289958511921141
ENSG00000166025	AMOTL1	7402.519407147396	0.05934648823085816	0.028848737462410217	0.012773164760038591	0.22964888691412594
ENSG00000166004	CEP295	2001.7606259326772	-0.02238657991350674	0.048532333242980376	0.1765396639695687	0.6785291967244204
ENSG00000184384	MAML2	302.3780544196967	-0.06869617965004342	0.09020344914480037	0.03151125454402585	0.3635440482624812
ENSG00000279696	NA	273.15325074984196	0.02100734924555908	0.048347914403353155	0.1639166772012736	0.663339878598178
ENSG00000178301	AQP11	63.69353945892	-0.002230413363380428	0.043281393973839434	0.8080529200538963	0.9705779965231048
ENSG00000077616	NAALAD2	516.8115663024316	0.0013521163286091585	0.04144934269377162	0.9265958822246557	0.9874264358858377
ENSG00000137691	CFAP300	156.7224743823687	0.017746779034067198	0.047168021905054994	0.17803124999915773	0.6810459775656852
ENSG00000165895	ARHGAP42	976.1236485456303	0.3339745680112825	0.12059888483528615	2.1160193408732803e-4	0.0159666267674288
ENSG00000149289	ZC3H12C	1602.0931514034025	0.09871808400068564	0.07261247052688567	0.012574332472534767	0.22667604522510681
ENSG00000086991	NOX4	70.47283186715549	0.018582402361179664	0.048422435961113446	0.10482005509676813	0.577554810253867
ENSG00000179331	RAB39A	1133.044710658627	0.013175640582330417	0.03686939087511092	0.555279545427603	0.9113203263673868
ENSG00000042429	MED17	2742.0964887940117	0.021531093681921604	0.036339146355986916	0.36085627307951373	0.8278434002610205
ENSG00000261098	NA	195.13238781156318	-0.0011430774302235859	0.04140920931701659	0.9373677184699141	0.9905904872207079
ENSG00000069482	GAL	13227.474791169934	0.005068268161202666	0.03336810813577122	0.8291604442415104	0.9749583995913752
ENSG00000110660	SLC35F2	1428.4753918300687	-0.0038071860430634705	0.030641803736401105	0.8641138447038366	0.9789454520982784
ENSG00000054967	RELT	805.3123922029816	-0.00779660445367892	0.039099910455818086	0.5115658515349506	0.8950262269558682
ENSG00000166575	TMEM135	1299.200409258901	4.1157446176110895e-4	0.043909524714260656	0.9171562074405126	0.9865182662345616
ENSG00000137693	YAP1	730.8281349479976	0.010742414591946779	0.04125853196360566	0.5288644281148475	0.9008119627908701
ENSG00000173120	KDM2A	5124.986205144485	-0.003853902523958607	0.02881205689328553	0.8575512104053183	0.9772951708957889
ENSG00000166266	CUL5	2754.034069465175	0.020922447087577806	0.04359325290309298	0.2986922079630681	0.7870759065286412
ENSG00000168010	ATG16L2	363.32840900302494	-0.027200731892845484	0.04648203310307735	0.20990265075631714	0.7143697146640119
ENSG00000137713	PPP2R1B	2181.7353650388236	0.016830630167678193	0.03151677668057861	0.5128512945063904	0.8956293802490183
ENSG00000110237	ARHGEF17	3528.478749230492	-0.013412920138685166	0.040053898929499454	0.5012672508243932	0.8916115988288948
ENSG00000198382	UVRAG	1099.2438383875183	0.03781314185283276	0.05413758665165314	0.11562821792885739	0.5971254388999824
ENSG00000166002	SMCO4	141.43802501605484	-0.006496348679122136	0.04235283821218047	0.6400405073488772	0.9344351577848932
ENSG00000152558	TMEM123	3628.735132356562	0.061396627285312796	0.0626706455921602	0.045449444589441966	0.43119235280524
ENSG00000074201	CLNS1A	5964.431004254629	-0.019997821580076	0.024913955983295825	0.38224094926163554	0.8385521173482817
ENSG00000227487	NCAM1-AS1	226.5597776758057	-0.228261209270631	0.1030100484038864	0.0010315541800209923	0.05092380855473122
ENSG00000166900	STX3	6118.44561671838	0.05311286392187397	0.0389361358677623	0.050714212370953665	0.450075741613243
ENSG00000186642	PDE2A	3270.6207337646456	-0.012589651055278277	0.03932600393969776	0.530008680403437	0.9013709249477367
ENSG00000137714	FDX1	556.7043003039671	0.0395933799004012	0.06423388730526662	0.05567224816341654	0.4643974847083925
ENSG00000196914	ARHGEF12	5169.77695934296	0.0397477654286325	0.03618559126621818	0.11885257385108634	0.6014072387051321
ENSG00000154144	TBRG1	1686.5749739629537	0.03379455630325635	0.04485420400536513	0.1853993923945843	0.6876945655428022
ENSG00000109971	HSPA8	75944.00508111318	0.008023642119117973	0.024763982089806003	0.7034815649884627	0.9470543695398631
ENSG00000166250	CLMP	2373.465027605249	-0.010427306922179622	0.03434576365459663	0.6291773135526826	0.9328631207826714
ENSG00000149557	FEZ1	1278.3092207600266	-0.09322809718720476	0.06893246958178165	0.014890562313899847	0.24954114957114323
ENSG00000121621	KIF18A	1150.8480942271915	-0.006963894936107681	0.04115904163959692	0.6668346401270352	0.9410259430110173
ENSG00000149256	TENM4	6524.594293653683	0.033656845205978454	0.04242861835668135	0.18957910781758863	0.693771017062019
ENSG00000134910	STT3A	4254.52306381087	0.010679624427947917	0.028162943752984938	0.6237308767600686	0.9328039536418985
ENSG00000109929	SC5D	2210.1394901219883	0.00926696645688632	0.03687532733800447	0.6703393251934056	0.9416866452438454
ENSG00000149547	EI24	5554.590529542042	0.06924292594123975	0.026929104157157005	0.0025549128976901543	0.09249190863723164
ENSG00000197798	FAM118B	863.1978162936623	-0.002035498098025042	0.0358923308912627	0.9256306489392956	0.9874264358858377
ENSG00000280385	NA	1065.694697745654	0.00791226955642762	0.04107572439694479	0.6374128439047199	0.9340730668002751
ENSG00000149295	DRD2	986.1823631124207	0.06078755874936295	0.06030446038625603	0.04790115851633956	0.4395617967696616
ENSG00000110172	CHORDC1	2855.799752295912	0.0063256315101862925	0.03224449324685539	0.7765889062579526	0.9668864354861806
ENSG00000165495	PKNOX2	386.76836164250597	-0.11395197591321786	0.19090243121043918	0.011686254089524941	0.21652279682665612
ENSG00000149328	GLB1L2	718.9430719707638	-0.02515276079063	0.039710377207267736	0.2824720364117273	0.7745509821623018
ENSG00000109956	B3GAT1	905.7944088917344	-5.518905695144728e-4	0.03709218363523632	0.9679818884075135	0.9969757122375787
ENSG00000085117	CD82	48.623710982079075	-0.008579667953999653	0.04430963117663439	0.3746626489306312	0.8351641933537296
ENSG00000109881	CCDC34	1249.0631390731387	0.016400645344904305	0.037370648137649704	0.4615482256893316	0.87652488676504
ENSG00000110318	CEP126	287.80382521590724	0.002108929229460074	0.041484095094167714	0.8817813701042232	0.9814853745265567
ENSG00000149273	RPS3	57747.4233285613	-0.13930828188859212	0.05133838071764677	0.0025372097426628027	0.0923113398077682
ENSG00000158555	GDPD5	300.9787345365705	-9.943133057933894e-4	0.0424083199037058	0.9347837438518259	0.9894073451351217
ENSG00000149257	SERPINH1	3797.906147316879	0.00324826415547429	0.032615191113288734	0.7125709131423699	0.949377986154723
ENSG00000184232	OAF	282.9693681900953	-2.3751791068519335e-4	0.04027890643243565	0.9927058631667687	0.9999341671793721
ENSG00000173457	PPP1R14B	4814.294303331099	0.009503453693256085	0.03550078447315632	0.6872967230176299	0.9443538514596215
ENSG00000257086	NA	30.005981752061153	0.0027492788477478814	0.0437021882393861	0.714236966804071	0.9499025522892863
ENSG00000126432	PRDX5	3768.2246127766234	-0.012407850083427962	0.038383666081466455	0.5335243682163981	0.9027935630835869
ENSG00000168071	CCDC88B	205.20342537682416	-0.01271377524927338	0.04426829351815872	0.3540499981392182	0.8238934134902475
ENSG00000162302	RPS6KA4	471.50785626619233	-0.020430730525825766	0.048877027335305696	0.11849648191004637	0.6005219956978077
ENSG00000068831	RASGRP2	205.14449161835924	-0.01911520684800428	0.047694742718880884	0.1671938210572114	0.6670804427551149
ENSG00000168067	MAP4K2	502.2900189088612	-0.08510139120263423	0.08511897046431294	0.0221225853945965	0.30948243141355314
ENSG00000110047	EHD1	1280.1070828958948	-0.04989650247403952	0.07328961662710601	0.05207943973806066	0.45497734287940045
ENSG00000110046	ATG2A	1096.8210390887898	-0.015405796447794017	0.03933167582411636	0.4499122075814241	0.871033731806053
ENSG00000068971	PPP2R5B	524.3808739961664	0.026608333089910337	0.049441251078570746	0.16854872051851108	0.6696788276003656
ENSG00000213465	ARL2	1219.3571085431006	-0.03512745483351526	0.049429462680252376	0.14747083160052177	0.6448595640694389
ENSG00000005801	ZNF195	4898.793544412989	0.01862858151660092	0.03757058014566347	0.3777031649633565	0.836817713951183
ENSG00000189398	OR7E12P	306.54403387476924	-0.0015700822969945286	0.039075594129111185	0.9287221716447578	0.9878017079800326
ENSG00000177156	TALDO1	2787.186668970012	-0.036364818353436246	0.03577716598451839	0.14466779132596908	0.6420581834295397
ENSG00000177225	GATD1	3038.1196322814462	-0.03598983454504786	0.047993290979790645	0.14088320103111493	0.6351934157920516
ENSG00000184524	CEND1	366.8442704440691	-0.0077326420490305735	0.04071129055932374	0.651278699981387	0.9365489191838695
ENSG00000177542	SLC25A22	1857.001975968555	-0.0025178436632208754	0.03897135465540346	0.8934009470653732	0.9832676838053982
ENSG00000177600	RPLP2	21474.216363759326	-0.17510230496493295	0.05516679139180611	7.605702713549468e-5	0.007302982645733177
ENSG00000177666	PNPLA2	879.7653478495196	-0.009360267753413348	0.04139651376196226	0.5684882732878735	0.9147890511973095
ENSG00000177697	CD151	2784.6343695409005	-0.01092491852532975	0.039320728042141165	0.5610399078093642	0.9115704857133524
ENSG00000177700	POLR2L	1922.422238207179	-0.02977445281784896	0.049936201163505486	0.1576827693299542	0.6543201772534781
ENSG00000250397	NA	77.39151623561497	0.0015713703518994734	0.04279887924124158	0.8983416975453677	0.9843757327667023
ENSG00000177830	CHID1	1531.8204106791773	-0.042614370747083546	0.05404459437102438	0.09981463743977832	0.569602627322899
ENSG00000149308	NPAT	1607.5632630316873	-0.0010140115405206974	0.039795750062745	0.961466222949572	0.9965007903220139
ENSG00000150764	DIXDC1	2659.6913636665404	0.011667209757046926	0.036099102112467175	0.5887355317210965	0.9223482924241282
ENSG00000150776	NKAPD1	2298.7827806453392	0.019790620392316566	0.03751576651479027	0.3676074386997209	0.8312445300143395
ENSG00000150779	TIMM8B	2380.644674349716	0.030477692727798985	0.040331578201636104	0.22478864601744988	0.7273732660488038
ENSG00000204370	SDHD	2111.6876869452935	0.015174171257301096	0.0353646687796407	0.5013669836441543	0.8916115988288948
ENSG00000150787	PTS	771.2611740061501	0.013982161424684792	0.039879837683865334	0.4795495807781805	0.8839731924493084
ENSG00000214026	MRPL23	2017.9966798317148	-1.9004745367675596e-4	0.035299983827753775	0.9059355285559062	0.9857129714855138
ENSG00000152402	GUCY1A2	1256.550987357551	0.05989516547586419	0.07946536873921041	0.041867875040437035	0.4152463533193968
ENSG00000181264	TLCD5	891.0037679703751	0.03479033758700305	0.04339480921687313	0.17977313501693284	0.6832744453312962
ENSG00000170242	USP47	4275.22580110434	0.031925126957673765	0.04336692279494134	0.207060678428364	0.7115206842737766
ENSG00000149269	PAK1	2173.330103266932	-0.019417192365126325	0.03645454471088499	0.3891668896018019	0.8429350720855352
ENSG00000049449	RCN1	3630.904125494506	0.016248278223773012	0.03723150701246388	0.5425479499425186	0.907709851137571
ENSG00000137710	RDX	4016.543829544731	0.03569045678404941	0.04311866605003619	0.16340255918006913	0.6629555250032632
ENSG00000149179	CSTPP1	820.9527362406347	-0.013321065854629855	0.0384481621935357	0.5220630486804456	0.8980462725725388
ENSG00000167771	RCOR2	5952.323401379482	0.010303606117628226	0.03714311322033058	0.6262231015914077	0.9328631207826714
ENSG00000110583	NAA40	4317.5163033555955	-0.010839231271644609	0.028393424775970313	0.6334649737071694	0.9333959226082943
ENSG00000176340	COX8A	5019.2535042365735	-0.023989331892799275	0.04185969342494642	0.3087526072435598	0.7947886805896047
ENSG00000133315	MACROD1	600.0692270347525	-0.03222614651123761	0.053369416324027294	0.11956814898676164	0.6029331557112915
ENSG00000168439	STIP1	15053.223321864514	-0.01802699294727734	0.02496135768514128	0.38983497129212735	0.8429350720855352
ENSG00000137522	RNF121	1325.6374750814632	-0.010852762851770646	0.038525737389582156	0.5913193416390159	0.923165537777778
ENSG00000149357	LAMTOR1	1560.490071207484	-0.008899239885402522	0.035404452347998765	0.6729612617738101	0.9420714373118115
ENSG00000165462	PHOX2A	15658.274922995286	-0.034253971065474356	0.04419107193608202	0.17013462348966968	0.6711228788123551
ENSG00000285864	NA	79.38632830114938	-0.00741391265269549	0.04463339870987548	0.2658640048067276	0.761875468917955
ENSG00000110628	SLC22A18	78.11838040222153	-0.004104938724899217	0.04281013563938264	0.7204552102086103	0.951516817298991
ENSG00000181649	PHLDA2	39.86497014351097	-0.005874243553584777	0.04376352588833115	0.528937188822123	0.9008119627908701
ENSG00000133789	SWAP70	2266.310616596293	-0.012002462398523728	0.03593693555007785	0.6018284110656218	0.9256893906156157
ENSG00000110315	RNF141	1196.2629047499513	0.0010414229108637093	0.03941229402097847	0.9106083716472688	0.9864020913641159
ENSG00000121671	CRY2	923.6909383377986	0.00751160595415459	0.03798643744193697	0.7116802390945358	0.9493468352946769
ENSG00000121653	MAPK8IP1	3290.9039383589115	0.018106868260800723	0.03747305548913003	0.41895854326294846	0.856606623121434
ENSG00000255498	NA	23.49639604669536	-8.858565580798912e-4	0.044207190303630246	0.6243549505930236	0.9328631207826714
ENSG00000121680	PEX16	557.0124300482554	0.0069292615840502066	0.039083661019435	0.7295900943587166	0.9532209710482527
ENSG00000077458	FAM76B	1665.890429940932	0.032803624706074244	0.04984591279638398	0.1540525576194259	0.6525812634394939
ENSG00000166037	CEP57	2883.790881485709	-0.014548815587042916	0.03423603363068531	0.5180757991423951	0.8970750456740837
ENSG00000172638	EFEMP2	269.48493022286164	-0.03387583417525459	0.05740652071832464	0.081036112916264	0.5283489862218798
ENSG00000172500	FIBP	1938.569957949835	-0.05887969803432416	0.054993098262310046	0.04988324336857582	0.4476437346150698
ENSG00000175602	CCDC85B	1168.0593586709963	0.0016881227422636245	0.039108126776636165	0.9188610721407667	0.9871260482987695
ENSG00000175573	C11orf68	584.1984999109555	-0.01983436597008403	0.0416531753385377	0.33277202369622166	0.8131882313248568
ENSG00000175550	DRAP1	1754.0736280219799	0.004447585651717627	0.037567585537184395	0.8979858802589369	0.9843757327667023
ENSG00000175467	SART1	4439.063100043009	-0.007316338191310302	0.03653434493020417	0.6641405812247876	0.9398386244657061
ENSG00000175376	EIF1AD	1518.3203915901145	-0.0014187576785143594	0.037700976120482524	0.9428210183582766	0.9919279973669952
ENSG00000175334	BANF1	6764.124456838985	0.030857588169916527	0.03049511983548934	0.15645200478203106	0.6539639912860844
ENSG00000175229	GAL3ST3	235.62217832003353	-0.0077974059416465215	0.042158919442382946	0.6105179948930846	0.9274417459778589
ENSG00000286459	NA	32.528029042961904	0.006817107634949156	0.04413548413617888	0.41898022224088266	0.856606623121434
ENSG00000087365	SF3B2	13136.069016463636	0.01608549584309701	0.026657112668770223	0.49563996915102654	0.8895626023998768
ENSG00000174903	RAB1B	3299.398895795922	-0.007316631647602278	0.03573369277893496	0.7219343751277397	0.9520283138657242
ENSG00000174871	CNIH2	865.8349793615356	-8.811061152027454e-4	0.03851495121159722	0.9563325798436975	0.9954788598505707
ENSG00000174851	YIF1A	1872.1873550615408	-0.007424936792918572	0.036544025394367415	0.7266041932681008	0.9525473597511399
ENSG00000179292	TMEM151A	177.6208892247085	-0.010584355195477665	0.043432550044456356	0.4491058902749221	0.8704642592166216
ENSG00000174807	CD248	1645.968380411223	-0.019545315337624457	0.03994055030604318	0.3513789542576284	0.8227067340863492
ENSG00000174791	RIN1	175.83492887284163	-0.02011771801107162	0.048703286134927797	0.1295346956474169	0.6191052749305325
ENSG00000174744	BRMS1	1391.303522597364	-0.005632255477456383	0.03602901328445785	0.7898579217493618	0.968758586144485
ENSG00000174684	B4GAT1	1659.790530148432	0.018371894555226913	0.03303293006037496	0.42323363728815305	0.8595107320913921
ENSG00000255468	B4GAT1-DT	84.16382989223652	-0.010094123196548122	0.044464779265007255	0.3475887715392331	0.8221722518083436
ENSG00000174669	SLC29A2	1537.838886518783	-0.21633354303927224	0.06450954396837952	4.550942867470541e-5	0.004983111351802518
ENSG00000174576	NPAS4	188.2848334952475	-0.3916490398046241	0.1663757292992366	5.645353020991919e-4	0.033420030912481836
ENSG00000175115	PACS1	943.7885690494129	1.2467148106651627e-4	0.03801250773406599	0.9846889597063804	0.9984699429190933
ENSG00000134780	DAGLA	1087.9834030284962	0.002911313326238627	0.03689437052038158	0.8877008092764562	0.982680708312811
ENSG00000134825	TMEM258	3006.5219330108207	-0.0074675229440756665	0.031063124261850886	0.7278492901521839	0.9527270389776954
ENSG00000168496	FEN1	9675.423437015106	0.010937664455286664	0.026967312046691082	0.6487018686008352	0.9360295992909641
ENSG00000149485	FADS1	17088.31868546657	-0.038205027493038786	0.030259313816731886	0.09025369404418242	0.5516432429788036
ENSG00000221968	FADS3	458.97318236529304	-0.010306167201899592	0.041489645048238245	0.5469633203157398	0.9091057599573278
ENSG00000167994	RAB3IL1	390.9665862039481	-0.03690579125129217	0.05896529985467041	0.08037068369526824	0.5275075262288088
ENSG00000124920	MYRF	1694.8928304887766	-0.1470752854513607	0.05952699091551246	8.73807799172012e-4	0.04581096082481505
ENSG00000129159	KCNC1	2713.021894081929	-0.05175047999247557	0.039200108306878804	0.056460498691535174	0.46486219448581534
ENSG00000075239	ACAT1	2184.0374044346795	0.010597977910111115	0.03197495450564538	0.6581899031909999	0.9374812709568446
ENSG00000255663	NA	54.87742878143768	-0.012728461640843972	0.045899293318278286	0.1823931372609398	0.6849384368053292
ENSG00000076043	REXO2	1013.6429760529583	0.00931359385500663	0.03922159606107439	0.6299546082124267	0.9328631207826714
ENSG00000087053	MTMR2	3974.9777485092877	0.019680129760127486	0.03947229423388987	0.37553390127125785	0.8352176957207406
ENSG00000168092	PAFAH1B2	5323.0779406008	0.010640967438653046	0.02534391871858047	0.6121901176450459	0.9274417459778589
ENSG00000149577	SIDT2	540.6832462990088	0.012041791871828009	0.04129040702659004	0.5126178157249552	0.8955438160271741
ENSG00000149591	TAGLN	124.638422009284	0.0010237267591993466	0.042190305722536244	0.9362906359421562	0.9903361258659762
ENSG00000280143	NA	244.8925319447957	-0.006036941119159843	0.04110853605483498	0.7098282344381908	0.9486866621375806
ENSG00000167257	RNF214	1426.1563801458205	-0.024250275374535418	0.039846454283695876	0.30016985149027114	0.7885979589207702
ENSG00000276505	NA	2.734950451602319	-0.002708956891133227	0.04428825829033252	0.27936411371127584	0.7711106118228411
ENSG00000110274	CEP164	2393.6192745691596	0.06475340509522134	0.04988768479520644	0.0344271097509307	0.3807623501854126
ENSG00000183908	LRRC55	670.1421276841036	0.019957088088333186	0.03877282135597445	0.3725193523479818	0.8348042961428207
ENSG00000149115	TNKS1BP1	5722.980116043409	-0.02328140354719538	0.03807342346571019	0.3562901699122235	0.8251675802213281
ENSG00000149136	SSRP1	19069.69752723368	0.007967208054819996	0.028921835500646975	0.7534908908294764	0.9603612675607968
